gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.068071446873926,1516.9,0
Female,0,No,No,50,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.592352641762684,1179.62,0
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.33531684616138,786.02,1
Female,0,Yes,Yes,0,Yes,No,No,No,Yes,No,Yes,No,No,Two year,No,Electronic check,58.753728504167675,0.0,1
Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.0,7920.0,0
Female,1,Yes,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.67568353779528,1402.81,1
Male,0,No,No,10,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.02144107904061,480.21,0
Male,0,Yes,Yes,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.578762347474257,539.47,0
Female,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),102.69416451772038,1540.41,1
Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,92.17200453975146,737.38,1
Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),83.86297454858547,1761.12,1
Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.43017191574738,417.15,1
Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.22760757153267,4571.88,0
Female,0,No,No,12,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.75386095750392,777.05,0
Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.99545662544352,206.99,1
Female,0,No,No,33,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.982438029244378,857.42,1
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,81.96406028984053,491.78,0
Male,0,No,Yes,15,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.07164354483426,421.07,0
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.02628065956388,7753.79,0
Female,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,120.0,7320.0,1
Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.6439941218928,1066.44,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.58596585610276,7818.19,0
Male,0,Yes,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,55.940802683226806,3859.92,0
Female,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.61669379756586,0.0,0
Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.27067521943223,1390.8,0
Male,0,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.6090390835113,7521.41,0
Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,117.32932198753258,2229.26,1
Female,0,Yes,Yes,36,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.71304713819524,817.67,0
Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.57339258192036,5850.14,0
Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),120.0,8640.0,1
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,96.99630015475616,6886.74,0
Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.8754034590137,3287.27,0
Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,52.66102615954294,421.29,1
Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.99109990122238,1094.87,0
Female,0,No,No,4,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.51770600428719,326.07,1
Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),87.15605420408383,1307.34,0
Male,1,Yes,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.53248061569651,4862.34,0
Male,0,Yes,No,64,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,84.21456226420307,5389.73,0
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,81.51224707809763,407.56,0
Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,117.4290659623595,7750.32,0
Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.69020345968744,422.76,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.55763859264176,2200.15,0
Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,75.6705624743695,605.36,1
Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.77857150149447,2897.25,1
Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.64571060534651,1546.56,0
Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.77969414298873,4830.31,1
Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.13421723891572,120.67,0
Female,1,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),113.85185072034021,6148.0,1
Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),119.3965635639206,358.19,0
Male,0,Yes,No,67,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),113.17405758840569,7582.66,1
Female,0,Yes,No,42,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.98957809975093,2477.56,1
Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.56289125643704,1223.44,0
Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,4920.0,1
Male,0,No,No,25,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.786288567945505,544.66,0
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.64274861419095,585.86,1
Male,0,No,No,71,Yes,No,No,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,65.34188792199745,4639.27,0
Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,108.79059182561141,1849.44,1
Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,32.172297842647424,225.21,0
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,1
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.94399699291424,7748.19,0
Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.8931415333438,587.36,1
Female,0,No,Yes,62,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.316565874656188,1383.63,0
Male,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,59.39735007357445,2435.29,0
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.72397413924799,556.34,1
Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.18663823588987,77.19,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.17753447945852,8436.78,1
Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,106.63939365729564,1599.59,1
Female,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,35.934989408203066,1006.18,1
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,84.38264579713524,6075.55,1
Female,0,Yes,Yes,28,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,120.0,3360.0,1
Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.7048978355593,2485.44,1
Female,1,No,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,87.3573298594747,698.86,1
Female,0,No,Yes,17,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.99785113893645,917.96,1
Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.14913171444965,300.94,0
Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,120.0,4800.0,1
Male,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.959652711076306,173.76,1
Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.32355595926052,6546.74,0
Male,0,No,No,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.896677182764535,585.83,0
Female,0,No,No,45,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.83425875919775,4942.54,1
Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.963419193401826,1139.27,0
Female,1,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),85.62387108699645,5137.43,1
Female,0,No,No,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.621620613168407,259.84,0
Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.436421741765606,187.49,0
Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.69011625485054,918.08,0
Male,0,No,No,8,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.391529758543655,171.13,0
Female,0,No,No,19,No,No phone service,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.246101246252096,1125.68,0
Male,0,No,No,24,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.831810959446802,739.96,1
Female,0,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.99396721718151,0.0,1
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,94.96261102258049,6077.61,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.0,8640.0,0
Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,120.0,4920.0,0
Female,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.968042311058245,749.2,1
Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),119.30714041999573,8112.89,1
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.67844246452114,195.36,1
Male,0,No,No,7,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.4371085366569,619.06,1
Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),120.0,7800.0,0
Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.74035171040454,4737.02,1
Female,1,No,No,65,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,83.58275602767148,5432.88,0
Female,1,No,No,15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.97206418925763,374.58,0
Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.10806137730935,2811.89,1
Male,0,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.11734352723373,1130.28,0
Male,1,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,7200.0,1
Female,0,No,No,31,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.096749516987785,716.0,0
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,120.0,8640.0,1
Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.48143104225771,3724.07,0
Male,0,Yes,No,70,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8400.0,1
Male,0,No,Yes,31,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.345716075642684,1622.72,0
Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.37122088982916,724.45,1
Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.853318734034207,47.71,1
Male,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.35664564666412,233.57,1
Male,0,Yes,No,69,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.033153185453834,1520.29,0
Female,1,No,No,54,No,No phone service,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),33.50451457514875,1809.24,0
Male,0,No,No,13,No,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.323811403526,381.21,1
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,8640.0,0
Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,114.32406816971205,8231.33,0
Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.44653842954456,2672.5,0
Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.75990215401981,3036.6,1
Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.24644648786649,4338.61,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,91.24571780802168,6569.69,0
Female,0,Yes,No,72,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.85941786590425,1861.88,0
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.29326202948337,2481.14,0
Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.62747772798792,399.76,1
Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.33015283359181,7366.46,1
Female,0,No,No,63,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,51.002721909186285,3213.17,0
Female,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.936044555509284,1018.91,0
Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,107.6945233453086,2261.58,1
Male,0,No,No,23,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.60159717371137,427.84,0
Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.04772300381697,5620.53,0
Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.69295429539191,4737.95,0
Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,6120.0,1
Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.22506579235146,3275.48,0
Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.66977658067827,0.0,1
Female,0,No,No,17,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,59.58255615164634,1012.9,0
Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.5267346518158,877.74,0
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,0
Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,94.17066725567074,1035.88,0
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,72.02900998263587,288.12,1
Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.66946786348552,7392.2,0
Male,0,No,No,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.109933630732105,486.42,0
Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.74271524990031,2573.54,1
Male,0,No,No,10,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.423691598806084,234.24,0
Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.31158075490188,1446.23,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.23454552686209,6064.89,0
